80019571.96,-30.81264895
80020571.96,-31.46466683
80021571.96,-31.73291118
80022571.96,-31.22890571
80023571.96,-32.20535675
80024571.96,-32.13853748
80025571.96,-31.93199525
80026571.96,-31.413852
80027571.96,-32.3809055
80028571.96,-32.48039318
80029571.96,-32.7643243
80030571.96,-32.04443942
80031571.96,-33.44898736
80032571.96,-33.48623704
80033571.96,-33.60052093
80034571.96,-33.71074633
80035571.96,-32.84405193
80036571.96,-34.43411179
80037571.96,-34.21628233
80038571.96,-34.07105604
80039571.96,-34.73122326
80040571.96,-34.27350846
80041571.96,-34.07492195
80042571.96,-35.34120124
80043571.96,-35.21437716
80044571.96,-35.35267911
80045571.96,-36.56409166
80046571.96,-35.15460806
80047571.96,-35.82281009
80048571.96,-35.98108504
80049571.96,-35.37292713
80050571.96,-36.64504295
80051571.96,-35.51701757
80052571.96,-36.26558873
80053571.96,-36.454413
80054571.96,-35.60958482
80055571.96,-36.29370783
80056571.96,-36.16514708
80057571.96,-36.71255982
80058571.96,-38.09254192
80059571.96,-36.91368548
80060571.96,-37.25536096
80061571.96,-36.73359981
80062571.96,-36.16326456
80063571.96,-37.11661379
80064571.96,-37.21288055
80065571.96,-35.78108039
80066571.96,-36.82686796
80067571.96,-37.36328531
80068571.96,-37.12423514
80069571.96,-37.53748217
80070571.96,-36.66817753
80071571.96,-37.61103377
80072571.96,-37.91011584
80073571.96,-38.2796647
80074571.96,-37.84543165
80075571.96,-38.35519944
80076571.96,-37.91663841
80077571.96,-38.87400643
80078571.96,-37.35840388
80079571.96,-38.84115188
80080571.96,-39.62338151
80081571.96,-38.19839784
80082571.96,-37.94817814
80083571.96,-38.18413384
80084571.96,-39.50671041
80085571.96,-39.62513049
80086571.96,-40.36951628
80087571.96,-39.02546733
80088571.96,-39.5621504
80089571.96,-40.40949346
80090571.96,-40.7096176
80091571.96,-39.76585694
80092571.96,-40.62714445
80093571.96,-39.48334155
80094571.96,-40.78300183
80095571.96,-40.69241953
80096571.96,-40.68164936
80097571.96,-41.37113426
80098571.96,-40.11366619
80099571.96,-40.70168607
80100571.96,-40.68990064
80101571.96,-42.60942154
80102571.96,-41.36818023
80103571.96,-41.94000901
80104571.96,-41.45846872
80105571.96,-42.46344546
80106571.96,-41.55097035
80107571.96,-40.55868726
80108571.96,-41.50657504
80109571.96,-40.85962039
80110571.96,-41.80705317
80111571.96,-41.02128521
80112571.96,-41.43414177
80113571.96,-42.20598134
80114571.96,-42.56551348
80115571.96,-42.65385193
80116571.96,-41.64849514
80117571.96,-42.72068963
80118571.96,-42.10257236
80119571.96,-42.1733677
80120571.96,-42.6100532
80121571.96,-42.28217021
80122571.96,-41.59367018
80123571.96,-42.46870186
80124571.96,-43.49701951
80125571.96,-44.89992025
80126571.96,-45.09983978
80127571.96,-45.22912759
80128571.96,-45.04296789
80129571.96,-45.81043909
80130571.96,-45.05163837
80131571.96,-44.552993
80132571.96,-45.97348283
80133571.96,-44.86545393
80134571.96,-46.06537645
80135571.96,-45.87671416
80136571.96,-45.70069299
80137571.96,-46.1813038
80138571.96,-46.52863807
80139571.96,-46.42947875
80140571.96,-46.91125223
80141571.96,-47.13342817
80142571.96,-45.85533185
80143571.96,-47.00731845
80144571.96,-46.4579297
80145571.96,-48.1441421
80146571.96,-47.72402319
80147571.96,-47.26333488
80148571.96,-46.02633148
80149571.96,-46.87156336
80150571.96,-46.94563732
80151571.96,-46.37918977
80152571.96,-47.43086251
80153571.96,-47.75489009
80154571.96,-47.18522073
80155571.96,-47.65210286
80156571.96,-47.533369
80157571.96,-46.2690776
80158571.96,-46.40896985
80159571.96,-46.89071161
80160571.96,-47.29764162
80161571.96,-46.34686406
80162571.96,-47.09210154
80163571.96,-47.5153527
80164571.96,-47.77647448
80165571.96,-47.33418958
80166571.96,-47.47083482
80167571.96,-47.1926708
80168571.96,-46.69830778
80169571.96,-46.53137247
80170571.96,-46.99619789
80171571.96,-47.01559978
80172571.96,-46.59678596
80173571.96,-47.04539918
80174571.96,-48.01810967
80175571.96,-47.70032237
80176571.96,-48.758282
80177571.96,-48.15369635
80178571.96,-47.50666167
80179571.96,-47.89920158
80180571.96,-49.07488286
80181571.96,-47.93673866
80182571.96,-48.04304051
80183571.96,-50.20656688
80184571.96,-49.03293687
80185571.96,-49.84880316
80186571.96,-50.44052022
80187571.96,-49.44019392
80188571.96,-49.78001692
80189571.96,-50.35483426
80190571.96,-49.11801913
80191571.96,-50.68913167
80192571.96,-49.84321326
80193571.96,-49.43341079
80194571.96,-49.62030271
80195571.96,-49.77486769
80196571.96,-50.31050492
80197571.96,-49.99944278
80198571.96,-50.14959679
80199571.96,-48.52294949
80200571.96,-49.64567096
80201571.96,-49.84516951
80202571.96,-50.32986548
80203571.96,-50.1531585
80204571.96,-50.01169041
80205571.96,-49.87384977
80206571.96,-49.53884988
80207571.96,-49.36935349
80208571.96,-48.72453343
80209571.96,-48.91797894
80210571.96,-49.08163445
80211571.96,-48.94170444
80212571.96,-48.96760481
80213571.96,-49.72060832
80214571.96,-49.00183596
80215571.96,-50.04363186
80216571.96,-48.37013318
80217571.96,-49.51120742
80218571.96,-49.46159747
80219571.96,-50.82882989
80220571.96,-50.42962916
80221571.96,-50.2407716
80222571.96,-50.54260259
80223571.96,-50.78403909
80224571.96,-50.47857967
80225571.96,-50.63650205
80226571.96,-50.99720384
80227571.96,-51.07084374
80228571.96,-50.15844101
80229571.96,-51.07644353
80230571.96,-49.00597547
80231571.96,-50.60125635
80232571.96,-51.56638861
80233571.96,-50.60179809
80234571.96,-50.75546552
80235571.96,-51.40530835
80236571.96,-52.65896454
80237571.96,-51.36148531
80238571.96,-52.00427139
80239571.96,-50.90416376
80240571.96,-51.36012954
80241571.96,-50.39922001
80242571.96,-51.01832591
80243571.96,-50.66072723
80244571.96,-50.38027315
80245571.96,-51.65601995
80246571.96,-51.20834879
80247571.96,-50.58949219
80248571.96,-50.08010408
80249571.96,-50.6669234
80250571.96,-50.82165557
80251571.96,-51.02952221
80252571.96,-50.70165969
80253571.96,-52.0126046
80254571.96,-49.37174772
80255571.96,-49.43198288
80256571.96,-50.18698822
80257571.96,-50.07508234
80258571.96,-51.39943282
80259571.96,-51.62290834
80260571.96,-50.64990627
80261571.96,-50.55787088
80262571.96,-51.37877804
80263571.96,-51.22174124
80264571.96,-51.57689527
80265571.96,-50.08003875
80266571.96,-50.81787193
80267571.96,-50.8513346
80268571.96,-51.09953914
80269571.96,-52.63113911
80270571.96,-51.06120726
80271571.96,-50.95294463
80272571.96,-52.97200346
80273571.96,-52.39084703
80274571.96,-52.50692483
80275571.96,-52.77076504
80276571.96,-53.29474205
80277571.96,-52.56926921
80278571.96,-52.09411422
80279571.96,-53.30283388
80280571.96,-53.61866128
80281571.96,-52.96141633
80282571.96,-53.57245253
80283571.96,-53.95409895
80284571.96,-53.75143978
80285571.96,-53.79191333
80286571.96,-54.78927101
80287571.96,-55.01891312
80288571.96,-54.14588362
80289571.96,-54.15550022
80290571.96,-54.99786325
80291571.96,-54.48227221
80292571.96,-53.59873798
80293571.96,-53.17994575
80294571.96,-53.01117594
80295571.96,-53.91415796
80296571.96,-54.77993106
80297571.96,-53.73116457
80298571.96,-53.82656813
80299571.96,-53.58902805
80300571.96,-53.26369201
80301571.96,-53.61021914
80302571.96,-53.43141671
80303571.96,-52.59148751
80304571.96,-53.14064208
80305571.96,-52.61326607
80306571.96,-53.3088371
80307571.96,-51.3091196
80308571.96,-53.36784761
80309571.96,-52.92203405
80310571.96,-52.82855182
80311571.96,-53.4602482
80312571.96,-53.05983303
80313571.96,-54.45492757
80314571.96,-53.87347647
80315571.96,-53.32766347
80316571.96,-52.89614832
80317571.96,-53.2226607
80318571.96,-53.61731934
80319571.96,-54.16002076
80320571.96,-54.01597873
80321571.96,-53.12235267
80322571.96,-52.69470578
80323571.96,-53.89792724
80324571.96,-54.81083413
80325571.96,-53.69606445
80326571.96,-54.76628588
80327571.96,-54.91028878
80328571.96,-54.85641279
80329571.96,-54.04000469
80330571.96,-54.41384298
80331571.96,-54.33783929
80332571.96,-55.03241125
80333571.96,-54.97688697
80334571.96,-55.72451829
80335571.96,-55.66102853
80336571.96,-55.45332031
80337571.96,-55.0784703
80338571.96,-54.86999153
80339571.96,-54.15732252
80340571.96,-55.01727999
80341571.96,-54.69189563
80342571.96,-54.4579133
80343571.96,-55.70147538
80344571.96,-55.16462183
80345571.96,-54.01435976
80346571.96,-53.83115713
80347571.96,-53.94051388
80348571.96,-54.36218197
80349571.96,-54.12121176
80350571.96,-53.44326695
80351571.96,-53.91721826
80352571.96,-54.82614545
80353571.96,-53.80667043
80354571.96,-55.01261525
80355571.96,-53.64069431
80356571.96,-53.23510021
80357571.96,-52.38517035
80358571.96,-53.57392148
80359571.96,-53.32572427
80360571.96,-53.70499267
80361571.96,-54.44498295
80362571.96,-54.35240937
80363571.96,-54.43990755
80364571.96,-54.71672734
80365571.96,-54.38746593
80366571.96,-54.96450982
80367571.96,-55.23040934
80368571.96,-55.94369245
80369571.96,-54.92556289
80370571.96,-55.46936263
80371571.96,-55.2599107
80372571.96,-55.3333117
80373571.96,-54.56817358
80374571.96,-55.14855715
80375571.96,-55.48096595
80376571.96,-56.30294717
80377571.96,-55.72119385
80378571.96,-56.78730723
80379571.96,-56.70572042
80380571.96,-56.92860503
80381571.96,-56.72623741
80382571.96,-56.81106941
80383571.96,-57.02832744
80384571.96,-56.44327944
80385571.96,-56.37010075
80386571.96,-56.11796828
80387571.96,-56.5607753
80388571.96,-55.9702795
80389571.96,-55.73873077
80390571.96,-56.5136089
80391571.96,-55.81897011
80392571.96,-55.18664312
80393571.96,-56.09030402
80394571.96,-56.24667924
80395571.96,-55.54529159
80396571.96,-55.5291649
80397571.96,-55.75907796
80398571.96,-54.72525117
80399571.96,-55.22295123
80400571.96,-55.59478008
80401571.96,-56.06676078
80402571.96,-55.30923856
80403571.96,-54.65394
80404571.96,-54.70093118
80405571.96,-55.54963008
80406571.96,-54.31534424
80407571.96,-54.57673231
80408571.96,-55.67740442
80409571.96,-55.02125823
80410571.96,-55.37543755
80411571.96,-55.06361887
80412571.96,-55.56011174
80413571.96,-55.44896837
80414571.96,-55.86948532
80415571.96,-55.71902051
80416571.96,-56.57333209
80417571.96,-56.38987126
80418571.96,-56.88976657
80419571.96,-57.58105474
80420571.96,-56.44842342
80421571.96,-56.82815095
80422571.96,-56.98147632
80423571.96,-56.98040219
80424571.96,-58.59261456
80425571.96,-57.53022049
80426571.96,-57.44358803
80427571.96,-56.6654562
80428571.96,-56.60124887
80429571.96,-57.03155599
80430571.96,-57.47440011
80431571.96,-57.34959353
80432571.96,-56.52179736
80433571.96,-55.85087965
80434571.96,-56.41504929
80435571.96,-57.23147165
80436571.96,-56.67216748
80437571.96,-56.92947452
80438571.96,-56.27396307
80439571.96,-56.40230427
80440571.96,-55.47677493
80441571.96,-55.9726347
80442571.96,-56.91847544
80443571.96,-56.7645796
80444571.96,-56.3598078
80445571.96,-56.52827115
80446571.96,-56.88750045
80447571.96,-56.49207478
80448571.96,-55.95229088
80449571.96,-55.69362658
80450571.96,-56.87396737
80451571.96,-56.41144253
80452571.96,-56.20911155
80453571.96,-54.9755688
80454571.96,-55.91183829
80455571.96,-56.18747582
80456571.96,-56.32839896
80457571.96,-56.46917016
80458571.96,-56.35700432
80459571.96,-56.40910156
80460571.96,-56.73433177
80461571.96,-56.94429127
80462571.96,-56.13577479
80463571.96,-57.51502702
80464571.96,-57.21239179
80465571.96,-57.27600567
80466571.96,-57.5947554
80467571.96,-58.34704005
80468571.96,-58.60034705
80469571.96,-58.26716038
80470571.96,-58.37254322
80471571.96,-58.84249522
80472571.96,-59.47187312
80473571.96,-57.96617603
80474571.96,-59.09353267
80475571.96,-59.1387911
80476571.96,-58.3768552
80477571.96,-58.86366931
80478571.96,-58.91109337
80479571.96,-58.60111553
80480571.96,-58.75046687
80481571.96,-57.50696482
80482571.96,-58.35592086
80483571.96,-57.69041101
80484571.96,-58.1814744
80485571.96,-58.53098398
80486571.96,-58.00902681
80487571.96,-58.19735679
80488571.96,-57.94576025
80489571.96,-57.58853232
80490571.96,-57.64872493
80491571.96,-57.771893
80492571.96,-57.98315468
80493571.96,-57.42970194
80494571.96,-57.00014926
80495571.96,-56.50153257
80496571.96,-56.89509914
80497571.96,-57.70904398
80498571.96,-57.34184752
80499571.96,-57.73609897
80500571.96,-56.55170243
80501571.96,-57.23415179
80502571.96,-57.38449399
